"Year","DOY","Daily.Max","Daily.Min","WaterMean","MaxDD","TempC","Min","Max","MaxDDA","Analyte","DegreeDays"
2015,47,14.3166666666667,13.7333333333333,14.0088541666667,656.326666666667,13.5717021033379,7.22222222222222,20,1036.22222222222,"Air",8.77777777777778
2015,48,14.35,13.9333333333333,14.1432291666667,656.326666666667,12.1585648148148,8.33333333333333,17.037037037037,1036.22222222222,"Water",0
2015,48,14.35,13.9333333333333,14.1432291666667,656.326666666667,12.1585648148148,8.33333333333333,17.037037037037,1036.22222222222,"Air",8.77777777777778
2015,49,14.2666666666667,13.8666666666667,14.0750226449275,656.326666666667,11.6627680311891,6.85185185185185,16.4814814814815,1036.22222222222,"Water",0
2015,49,14.2666666666667,13.8666666666667,14.0750226449275,656.326666666667,11.6627680311891,6.85185185185185,16.4814814814815,1036.22222222222,"Air",8.77777777777778
2015,50,14.1666666666667,14.0166666666667,14.0817708333333,656.326666666667,10.9657988099784,7.77777777777778,13.3333333333333,1036.22222222222,"Water",0
2015,50,14.1666666666667,14.0166666666667,14.0817708333333,656.326666666667,10.9657988099784,7.77777777777778,13.3333333333333,1036.22222222222,"Air",8.77777777777778
2015,51,14.65,14,14.2327361874237,656.326666666667,12.3059819688109,9.44444444444444,16.4814814814815,1036.22222222222,"Water",0
2015,51,14.65,14,14.2327361874237,656.326666666667,12.3059819688109,9.44444444444444,16.4814814814815,1036.22222222222,"Air",8.77777777777778
2015,52,14.6666666666667,14.15,14.3524305555556,656.326666666667,11.4181060469042,9.25925925925926,16.6666666666667,1036.22222222222,"Water",0
2015,52,14.6666666666667,14.15,14.3524305555556,656.326666666667,11.4181060469042,9.25925925925926,16.6666666666667,1036.22222222222,"Air",8.77777777777778
2015,53,14.5,13.9166666666667,14.2581597222222,656.326666666667,11.4595516569201,7.59259259259259,17.2222222222222,1036.22222222222,"Water",0
2015,53,14.5,13.9166666666667,14.2581597222222,656.326666666667,11.4595516569201,7.59259259259259,17.2222222222222,1036.22222222222,"Air",8.77777777777778
2015,54,13.9333333333333,13.1333333333333,13.4708333333333,656.326666666667,10.3034714267532,5.37037037037037,16.4814814814815,1036.22222222222,"Water",0
2015,54,13.9333333333333,13.1333333333333,13.4708333333333,656.326666666667,10.3034714267532,5.37037037037037,16.4814814814815,1036.22222222222,"Air",8.77777777777778
2015,55,13.5,12.7166666666667,13.1385416666667,656.326666666667,10.3549382716049,4.25925925925926,17.7777777777778,1036.22222222222,"Water",0
2015,55,13.5,12.7166666666667,13.1385416666667,656.326666666667,10.3549382716049,4.25925925925926,17.7777777777778,1036.22222222222,"Air",8.77777777777778
2015,56,13.6333333333333,12.8333333333333,13.2112847222222,656.326666666667,10.3099415204678,3.33333333333333,17.5925925925926,1036.22222222222,"Water",0
2015,56,13.6333333333333,12.8333333333333,13.2112847222222,656.326666666667,10.3099415204678,3.33333333333333,17.5925925925926,1036.22222222222,"Air",8.77777777777778
2015,57,13.7666666666667,13.0833333333333,13.3864583333333,656.326666666667,12.7758487654321,5.55555555555556,21.1111111111111,1036.22222222222,"Water",0
2015,57,13.7666666666667,13.0833333333333,13.3864583333333,656.326666666667,12.7758487654321,5.55555555555556,21.1111111111111,1036.22222222222,"Air",9.83333333333334
2015,58,13.8666666666667,13.2833333333333,13.5444444444444,656.326666666667,12.3784722222222,7.59259259259259,17.2222222222222,1036.22222222222,"Water",0
2015,58,13.8666666666667,13.2833333333333,13.5444444444444,656.326666666667,12.3784722222222,7.59259259259259,17.2222222222222,1036.22222222222,"Air",9.83333333333334
2015,59,13.8666666666667,13.3166666666667,13.5638888888889,656.326666666667,10.8766041260559,7.77777777777778,15,1036.22222222222,"Water",0
2015,59,13.8666666666667,13.3166666666667,13.5638888888889,656.326666666667,10.8766041260559,7.77777777777778,15,1036.22222222222,"Air",9.83333333333334
2015,60,14,13.4,13.6753472222222,656.326666666667,10.5245521509482,5.37037037037037,16.1111111111111,1036.22222222222,"Water",0
2015,60,14,13.4,13.6753472222222,656.326666666667,10.5245521509482,5.37037037037037,16.1111111111111,1036.22222222222,"Air",9.83333333333334
2015,61,13.8833333333333,13.5,13.7022569444444,656.326666666667,10.7233796296296,6.48148148148148,16.2962962962963,1036.22222222222,"Water",0
2015,61,13.8833333333333,13.5,13.7022569444444,656.326666666667,10.7233796296296,6.48148148148148,16.2962962962963,1036.22222222222,"Air",9.83333333333334
2015,62,14.0666666666667,13.4666666666667,13.7592013888889,656.326666666667,10.5015432098765,3.7037037037037,16.8518518518519,1036.22222222222,"Water",0
2015,62,14.0666666666667,13.4666666666667,13.7592013888889,656.326666666667,10.5015432098765,3.7037037037037,16.8518518518519,1036.22222222222,"Air",9.83333333333334
2015,63,14.2833333333333,13.5833333333333,13.9152302631579,656.326666666667,11.502700617284,5.37037037037037,17.7777777777778,1036.22222222222,"Water",0
2015,63,14.2833333333333,13.5833333333333,13.9152302631579,656.326666666667,11.502700617284,5.37037037037037,17.7777777777778,1036.22222222222,"Air",9.83333333333334
2015,64,14.65,13.8166666666667,14.1503472222222,656.326666666667,11.7650462962963,4.44444444444444,19.6296296296296,1036.22222222222,"Water",0
2015,64,14.65,13.8166666666667,14.1503472222222,656.326666666667,11.7650462962963,4.44444444444444,19.6296296296296,1036.22222222222,"Air",10.1481481481482
2015,65,14.9833333333333,14.0666666666667,14.4478983918129,656.326666666667,13.2241106237817,5.55555555555556,20.9259259259259,1036.22222222222,"Water",0
2015,65,14.9833333333333,14.0666666666667,14.4478983918129,656.326666666667,13.2241106237817,5.55555555555556,20.9259259259259,1036.22222222222,"Air",11.1111111111111
2015,66,15.4333333333333,14.4,14.7973958333333,656.326666666667,14.0822879330944,6.85185185185185,22.2222222222222,1036.22222222222,"Water",0
2015,66,15.4333333333333,14.4,14.7973958333333,656.326666666667,14.0822879330944,6.85185185185185,22.2222222222222,1036.22222222222,"Air",12.7222222222222
2015,67,15.7333333333333,14.7166666666667,15.134375,656.326666666667,14.7001911132346,7.03703703703704,22.2222222222222,1036.22222222222,"Water",0
2015,67,15.7333333333333,14.7166666666667,15.134375,656.326666666667,14.7001911132346,7.03703703703704,22.2222222222222,1036.22222222222,"Air",14.3333333333333
2015,68,16.0666666666667,14.9833333333333,15.4578125,656.326666666667,15.1890432098765,7.96296296296296,23.5185185185185,1036.22222222222,"Water",0
2015,68,16.0666666666667,14.9833333333333,15.4578125,656.326666666667,15.1890432098765,7.96296296296296,23.5185185185185,1036.22222222222,"Air",16.5925925925926
2015,69,16.1166666666667,15.3666666666667,15.7017361111111,656.326666666667,15.3326023391813,9.07407407407407,23.1481481481481,1036.22222222222,"Water",0
2015,69,16.1166666666667,15.3666666666667,15.7017361111111,656.326666666667,15.3326023391813,9.07407407407407,23.1481481481481,1036.22222222222,"Air",18.6666666666667
2015,70,16.1833333333333,15.5,15.7862847222222,656.326666666667,14.4971442662594,12.2222222222222,19.0740740740741,1036.22222222222,"Water",0
2015,70,16.1833333333333,15.5,15.7862847222222,656.326666666667,14.4971442662594,12.2222222222222,19.0740740740741,1036.22222222222,"Air",18.7037037037037
2015,71,16.4166666666667,15.45,15.8765625,656.326666666667,15.6358435119517,9.62962962962963,22.4074074074074,1036.22222222222,"Water",0
2015,71,16.4166666666667,15.45,15.8765625,656.326666666667,15.6358435119517,9.62962962962963,22.4074074074074,1036.22222222222,"Air",20.4074074074074
2015,72,16.8,15.75,16.2041666666667,656.326666666667,17.3938632781718,10.7407407407407,24.0740740740741,1036.22222222222,"Water",0
2015,72,16.8,15.75,16.2041666666667,656.326666666667,17.3938632781718,10.7407407407407,24.0740740740741,1036.22222222222,"Air",22.9444444444445
2015,73,17.2833333333333,16.2833333333333,16.6652777777778,656.326666666667,20.1421105383734,12.5925925925926,27.2222222222222,1036.22222222222,"Water",0
2015,73,17.2833333333333,16.2833333333333,16.6652777777778,656.326666666667,20.1421105383734,12.5925925925926,27.2222222222222,1036.22222222222,"Air",27.0555555555556
2015,74,17.35,16.6833333333333,16.9618055555556,656.326666666667,18.3189774204029,13.3333333333333,24.6296296296296,1036.22222222222,"Water",0
2015,74,17.35,16.6833333333333,16.9618055555556,656.326666666667,18.3189774204029,13.3333333333333,24.6296296296296,1036.22222222222,"Air",29.8703703703704
2015,75,17.2333333333333,16.7333333333333,16.9550347222222,656.326666666667,15.8218254087873,11.6666666666667,20.7407407407407,1036.22222222222,"Water",0
2015,75,17.2333333333333,16.7333333333333,16.9550347222222,656.326666666667,15.8218254087873,11.6666666666667,20.7407407407407,1036.22222222222,"Air",30.7407407407408
2015,76,17.3666666666667,16.8333333333333,17.0612847222222,656.326666666667,16.6303403183886,12.7777777777778,21.8518518518519,1036.22222222222,"Water",0
2015,76,17.3666666666667,16.8333333333333,17.0612847222222,656.326666666667,16.6303403183886,12.7777777777778,21.8518518518519,1036.22222222222,"Air",32.1666666666667
2015,77,17.3333333333333,16.7,17.0477430555556,656.326666666667,15.7772092267706,9.07407407407407,22.4074074074074,1036.22222222222,"Water",0
2015,77,17.3333333333333,16.7,17.0477430555556,656.326666666667,15.7772092267706,9.07407407407407,22.4074074074074,1036.22222222222,"Air",33.8703703703704
2015,78,17.6666666666667,16.8166666666667,17.2204861111111,656.326666666667,16.8282860824742,9.25925925925926,24.8148148148148,1036.22222222222,"Water",0
2015,78,17.6666666666667,16.8166666666667,17.2204861111111,656.326666666667,16.8282860824742,9.25925925925926,24.8148148148148,1036.22222222222,"Air",36.7777777777778
2015,79,17.6666666666667,17.1666666666667,17.4138888888889,656.326666666667,15.8125656685054,9.25925925925926,22.5925925925926,1036.22222222222,"Water",0
2015,79,17.6666666666667,17.1666666666667,17.4138888888889,656.326666666667,15.8125656685054,9.25925925925926,22.5925925925926,1036.22222222222,"Air",38.5740740740741
2015,80,17.9166666666667,17.1,17.4946180555556,656.326666666667,16.4969135802469,10,22.7777777777778,1036.22222222222,"Water",0
2015,80,17.9166666666667,17.1,17.4946180555556,656.326666666667,16.4969135802469,10,22.7777777777778,1036.22222222222,"Air",40.462962962963
2015,81,17.9,17.3166666666667,17.621875,656.326666666667,15.850376256841,12.037037037037,20.5555555555556,1036.22222222222,"Water",0
2015,81,17.9,17.3166666666667,17.621875,656.326666666667,15.850376256841,12.037037037037,20.5555555555556,1036.22222222222,"Air",41.2407407407408
2015,82,17.95,17.3333333333333,17.5939236111111,656.326666666667,14.54151155021,11.4814814814815,18.7037037037037,1036.22222222222,"Water",0
2015,82,17.95,17.3333333333333,17.5939236111111,656.326666666667,14.54151155021,11.4814814814815,18.7037037037037,1036.22222222222,"Air",41.2407407407408
2015,83,17.7166666666667,17.05,17.396875,656.326666666667,15.0405092592593,10,19.8148148148148,1036.22222222222,"Water",0
2015,83,17.7166666666667,17.05,17.396875,656.326666666667,15.0405092592593,10,19.8148148148148,1036.22222222222,"Air",41.6481481481482
2015,84,17.9833333333333,17.0166666666667,17.4715277777778,656.326666666667,17.0138888888889,11.8518518518519,23.5185185185185,1036.22222222222,"Water",0
2015,84,17.9833333333333,17.0166666666667,17.4715277777778,656.326666666667,17.0138888888889,11.8518518518519,23.5185185185185,1036.22222222222,"Air",43.9074074074074
2015,85,18.55,17.45,17.9128472222222,656.326666666667,19.0393518518519,11.1111111111111,27.4074074074074,1036.22222222222,"Water",0
2015,85,18.55,17.45,17.9128472222222,656.326666666667,19.0393518518519,11.1111111111111,27.4074074074074,1036.22222222222,"Air",48.1111111111111
2015,86,18.9833333333333,18,18.4118055555556,656.326666666667,19.0347381316024,11.8518518518519,27.2222222222222,1036.22222222222,"Water",0
2015,86,18.9833333333333,18,18.4118055555556,656.326666666667,19.0347381316024,11.8518518518519,27.2222222222222,1036.22222222222,"Air",52.2222222222222
2015,87,18.9666666666667,18.2,18.5317708333333,656.326666666667,17.5481643924626,10.1851851851852,26.2962962962963,1036.22222222222,"Water",0
2015,87,18.9666666666667,18.2,18.5317708333333,656.326666666667,17.5481643924626,10.1851851851852,26.2962962962963,1036.22222222222,"Air",55.8703703703704
2015,88,19.1,18.2333333333333,18.5925347222222,656.326666666667,18.7523267468499,9.81481481481481,27.037037037037,1036.22222222222,"Water",0.0500000000000007
2015,88,19.1,18.2333333333333,18.5925347222222,656.326666666667,18.7523267468499,9.81481481481481,27.037037037037,1036.22222222222,"Air",59.8888888888889
2015,89,19.3166666666667,18.4666666666667,18.8170138888889,656.326666666667,17.8125,10.3703703703704,27.2222222222222,1036.22222222222,"Water",0.208333333333332
2015,89,19.3166666666667,18.4666666666667,18.8170138888889,656.326666666667,17.8125,10.3703703703704,27.2222222222222,1036.22222222222,"Air",64
2015,90,18.9333333333333,18.2833333333333,18.5838541666667,656.326666666667,16.5192495126706,12.2222222222222,21.4814814814815,1036.22222222222,"Water",0.208333333333332
2015,90,18.9333333333333,18.2833333333333,18.5838541666667,656.326666666667,16.5192495126706,12.2222222222222,21.4814814814815,1036.22222222222,"Air",65.2407407407408
2015,91,18.5166666666667,17.8,18.1472222222222,656.326666666667,13.6031077620173,7.96296296296296,18.8888888888889,1036.22222222222,"Water",0.208333333333332
2015,91,18.5166666666667,17.8,18.1472222222222,656.326666666667,13.6031077620173,7.96296296296296,18.8888888888889,1036.22222222222,"Air",65.2407407407408
2015,92,18.0333333333333,16.9333333333333,17.4404513888889,656.326666666667,14.587589092529,9.81481481481481,20.5555555555556,1036.22222222222,"Water",0.208333333333332
2015,92,18.0333333333333,16.9333333333333,17.4404513888889,656.326666666667,14.587589092529,9.81481481481481,20.5555555555556,1036.22222222222,"Air",66.0185185185185
2015,93,17.6833333333333,16.7333333333333,17.2723958333333,656.326666666667,15.1666597586463,8.51851851851852,22.962962962963,1036.22222222222,"Water",0.208333333333332
2015,93,17.6833333333333,16.7333333333333,17.2723958333333,656.326666666667,15.1666597586463,8.51851851851852,22.962962962963,1036.22222222222,"Air",68
2015,94,17.65,16.9,17.2713541666667,656.326666666667,13.375373870434,7.03703703703704,21.2962962962963,1036.22222222222,"Water",0.208333333333332
2015,94,17.65,16.9,17.2713541666667,656.326666666667,13.375373870434,7.03703703703704,21.2962962962963,1036.22222222222,"Air",69.1481481481482
2015,95,17.1833333333333,16.5166666666667,16.8743055555556,656.326666666667,11.4379873294347,7.96296296296296,15.9259259259259,1036.22222222222,"Water",0.208333333333332
2015,95,17.1833333333333,16.5166666666667,16.8743055555556,656.326666666667,11.4379873294347,7.96296296296296,15.9259259259259,1036.22222222222,"Air",69.1481481481482
2015,96,17,16.2,16.59375,656.326666666667,11.5720854015528,5.18518518518519,17.2222222222222,1036.22222222222,"Water",0.208333333333332
2015,96,17,16.2,16.59375,656.326666666667,11.5720854015528,5.18518518518519,17.2222222222222,1036.22222222222,"Air",69.1481481481482
